State,City,Station,Format,City Match,State Match,FCC URL,HTTP Status Code
Tennessee,Memphis,WHRK,K-97.1,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/WHRK/rss,200
Tennessee,Memphis,WRBO,103.5 WRBO,No,No,https://publicfiles.fcc.gov/fm-profile/WRBO/rss,200
Tennessee,Memphis,WQOX - 88.5 The Voice Of MSCS - Urban Adult Contemporary,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/WQOX/rss,200
Tennessee,Memphis,WHBQ - Bumpin 96.3 - Classic hip hop,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WHBQ/rss,200
Tennessee,Nashville,WNTC - 790 AM & 104.9 FM The Gospel - Urban Gospel,Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/WNTC/rss,200
Tennessee,Nashville,WVOL,WVOL 1470 AM,No,Yes,https://publicfiles.fcc.gov/am-profile/WVOL/rss,200
Tennessee,Nashville,WQQK,92Q,No,Yes,https://publicfiles.fcc.gov/fm-profile/WQQK/rss,200
Tennessee,Nashville,WUBT,101.1 The Beat,No,No,https://publicfiles.fcc.gov/fm-profile/WUBT/rss,200
Tennessee,Nashville,WPRT 102.1 The Ville - Urban adult contemporary,Unknown Format,No,No,https://publicfiles.fcc.gov/am-profile/WPRT/rss,200
Tennessee,Nashville,WNRQ - Nashville's BIN 97.5 - Black-oriented news,Unknown Format,No,No,https://publicfiles.fcc.gov/fm-profile/WNRQ/rss,200
Tennessee,Knoxville,WJBE,Jammin' 99.7 FM & 1040 AM,No,Yes,https://publicfiles.fcc.gov/am-profile/WJBE/rss,200
Tennessee,Knoxville,WKHT,Hot 104.5,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/WKHT/rss,200
Tennessee,Knoxville,WTLT - Lit 97.1 - Urban contemporary,Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/WTLT/rss,200
Tennessee,Chattanooga,WNOO,107.3 FM & 1260 AM,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WNOO/rss,200
Tennessee,Chattanooga,WJTT,Power 94,No,Yes,https://publicfiles.fcc.gov/fm-profile/WJTT/rss,200
Tennessee,Chattanooga,WMPZ,G93,No,Yes,https://publicfiles.fcc.gov/fm-profile/WMPZ/rss,200
Tennessee,Chattanooga,WUSY - Real 97.7 - Mainstream Urban,Unknown Format,No,No,https://publicfiles.fcc.gov/fm-profile/WUSY/rss,200
Tennessee,Jackson,WFKX,KIX 95.7,No,Yes,https://publicfiles.fcc.gov/fm-profile/WFKX/rss,200
Tennessee,Jackson,WYJJ,JJ 97.7,No,Yes,https://publicfiles.fcc.gov/fm-profile/WYJJ/rss,200
Tennessee,Jackson,WJAK - Hot 96.1 - 96.1/1460 - Urban contemporary,Unknown Format,No,No,https://publicfiles.fcc.gov/am-profile/WJAK/rss,200
Tennessee,Johnson City,WWTB,105.3 The Beat,No,No,https://publicfiles.fcc.gov/am-profile/WWTB/rss,200
Texas,Dallas/Fort Worth,KGGR,KGGR 1040AM,No,Yes,https://publicfiles.fcc.gov/am-profile/KGGR/rss,200
Texas,Dallas/Fort Worth,KHVN/KKGM/K237HD,Dallas’ BIN,No,Yes,https://publicfiles.fcc.gov/am-profile/KHVN/rss,200
Texas,Dallas/Fort Worth,KBFB,97.9 The Beat,No,Yes,https://publicfiles.fcc.gov/fm-profile/KBFB/rss,200
Texas,Dallas/Fort Worth,KKDA-FM,K104,No,Yes,https://publicfiles.fcc.gov/am-profile/KKDA/rss,200
Texas,Dallas/Fort Worth,KRNB,Smooth R&B 105.7,No,Yes,https://publicfiles.fcc.gov/fm-profile/KRNB/rss,200
Texas,Dallas/Fort Worth,KZMJ,Majic 94.5,No,Yes,https://publicfiles.fcc.gov/fm-profile/KZMJ/rss,200
Texas,Dallas/Fort Worth,KDXX/KESS-FM - Latino Mix 107.9/107.1 - Spanish rhythmic,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/KDXX/rss,200
Texas,Houston,KCOH,1230 The Source,Yes,Yes,https://publicfiles.fcc.gov/am-profile/KCOH/rss,200
Texas,Houston,KYOK,KYOK AM 1140 & FM 92.3,No,Yes,https://publicfiles.fcc.gov/am-profile/KYOK/rss,200
Texas,Houston,KWWJ,Gospel 96.9 FM & 1360 AM KWWJ,No,Yes,https://publicfiles.fcc.gov/am-profile/KWWJ/rss,200
Texas,Houston,KBXX,97.9 The Box,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KBXX/rss,200
Texas,Houston,KMJQ,Majic 102.1,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KMJQ/rss,200
Texas,Houston,KQBT,93.7 The Beat,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KQBT/rss,200
Texas,Houston,KXYZ - Houston's BIN 1320 - Black-oriented news,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/KXYZ/rss,200
Texas,Houston,KAMA-FM - Latino Mix 104.9 - Spanish rhythmic,Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/KAMA/rss,200
Texas,Houston,KROI/KMJQ HD-2 - Praise 92.1 & 102.1 HD-2 - Urban Gospel,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/KROI/rss,200
Texas,San Antonio,KCHL,Gospel 92.1 FM & 1480 AM,Yes,Yes,https://publicfiles.fcc.gov/am-profile/KCHL/rss,200
Texas,San Antonio,KRTU/KROV-FM,91.7 HD-2 KROV-FM,No,No,https://publicfiles.fcc.gov/fm-profile/KRTU-FM/rss,200
Texas,San Antonio,KBBT,98.5 The Beat,No,Yes,https://publicfiles.fcc.gov/fm-profile/KBBT/rss,200
Texas,San Antonio,KTFM - We 94.5 - Rhythmic Contemporary/Hip Hop,Unknown Format,No,No,https://publicfiles.fcc.gov/fm-profile/KTFM/rss,200
Texas,San Antonio,KVBH - Vibe 107.5 - Rhythmic Adult Contemporary,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KVBH/rss,200
Texas,San Antonio,KZEP-FM - 104.5 Latino Hits - Spanish CHR,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KZEP-FM/rss,200
Texas,Austin,KAZI,KAZI 88.7,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KAZI/rss,200
Texas,Austin,KKMJ,Hot 95.9 ,No,No,https://publicfiles.fcc.gov/fm-profile/KKMJ-FM/rss,200
Texas,Austin,KPEZ,102.3 The Beat,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KPEZ/rss,200
Texas,Austin,KGSR - Latino 93.3 - Spanish rhythmic,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/KGSR/rss,200
Texas,Beaumont/Port Arthur,KZZB,"KZZB, Rejoice 990",No,Yes,https://publicfiles.fcc.gov/am-profile/KZZB/rss,200
Texas,Beaumont/Port Arthur,KTCX,Magic 102.5,No,Yes,https://publicfiles.fcc.gov/fm-profile/KTCX/rss,200
Texas,Beaumont/Port Arthur,KKMY,104.5 KISS-FM,No,Yes,https://publicfiles.fcc.gov/fm-profile/KKMY/rss,200
Texas,Amarillo,KQIZ-FM,93.1 The Beat,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KQIZ-FM/rss,200
Texas,Abilene,KTJK - Infinity FM - Rhythmic Top 40,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KTJK/rss,200
Texas,Lubbock,KBTE,104.9 The Beat,No,Yes,https://publicfiles.fcc.gov/fm-profile/KBTE/rss,200
Texas,Lubbock,KLZK/K222CQ, 92.3 The Vibe,No,No,https://publicfiles.fcc.gov/fm-profile/KLZK-FM/rss,200
Texas,Killeen/Temple,KIIZ-FM,Z92.3,No,Yes,https://publicfiles.fcc.gov/fm-profile/KIIZ-FM/rss,200
Texas,Killeen/Temple,KSSM,My Kiss 103.1,No,Yes,https://publicfiles.fcc.gov/fm-profile/KSSM/rss,200
Texas,Killeen/Temple,KOOC,B106,No,Yes,https://publicfiles.fcc.gov/fm-profile/KOOC/rss,200
Texas,Odessa/Midland,KZBT,B93,No,Yes,https://publicfiles.fcc.gov/fm-profile/KZBT/rss,200
Texas,Wichita Falls,KQXC-FM,Hot 103.9,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KQXC-FM/rss,200
Texas,Corpus Christi,KZFM,Hot Z95,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KZFM/rss,200
Texas,Corpus Christi,KNDA,102.9 Da Bomb,No,Yes,https://publicfiles.fcc.gov/fm-profile/KNDA/rss,200
Texas,Corpus Christi,KOUL - Fuego Radio 107.7 & 103.3 - Bilingual Rhythmic CHR,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/KOUL/rss,200
Texas,El Paso,KPRR,Power 102,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KPRR/rss,200
Texas,McAllen/Brownsville/Harlingen,KBFM,Wild 104,No,Yes,https://publicfiles.fcc.gov/fm-profile/KBFM/rss,200
Texas,McAllen/Brownsville/Harlingen,KKPS - Fuego 99.5 - Bilingual Rhythmic CHR,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/KKPS/rss,200
Texas,Tyler/Longview,KGLD - Gospel 1330 & 104.9 - Urban Gospel (Tyler),Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/KGLD/rss,200
Texas,Tyler/Longview,KBLZ / KAZE,102.7 / 106.9 The Blaze,No,Yes,https://publicfiles.fcc.gov/fm-profile/KBLZ/rss,200
Texas,Tyler/Longview,KISX,107.3 Kiss-FM,No,Yes,https://publicfiles.fcc.gov/fm-profile/KISX/rss,200
Texas,Lufkin/Nacogdoches,KZXL - Hot 96.3 - Urban Contemporary,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/KZXL/rss,200
Texas,Lufkin/Nacogdoches,KSML - Power 103.7 - Urban Gospel,Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/KSML/rss,200
Texas,Texarkana,KZRB,B103.5,No,Yes,https://publicfiles.fcc.gov/fm-profile/KZRB/rss,200
Texas,Texarkana,KTOY,104.7 KTOY,Yes,No,https://publicfiles.fcc.gov/fm-profile/KTOY/rss,200
Texas,Texarkana,KMJI - Majic 93.3 - Urban Contemporary,Unknown Format,No,No,https://publicfiles.fcc.gov/fm-profile/KMJI/rss,200
Texas,Waco,KWBT,Magic 94.5,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KWBT/rss,200
Texas,Waco,KBGO - Z95.1 - Urban contemporary,Unknown Format,No,No,https://publicfiles.fcc.gov/fm-profile/KBGO/rss,200
Texas,Waco,KBHT - The Beat 107.3 - Urban contemporary/Hip-Hop,Unknown Format,No,No,https://publicfiles.fcc.gov/fm-profile/KBHT/rss,200
Texas,Jacksonville,KJTX,104.5 KJTX,No,Yes,https://publicfiles.fcc.gov/fm-profile/KJTX/rss,200
Texas,San Angelo,KMDX - 106.1 MDX - Rhythmic contemporary,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KMDX/rss,200
Texas,Bryan/College Station,KBXT - 101.9 The Beat - Urban Contemporary,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/KBXT/rss,200
Utah,Salt Lake City,KUUU,92.5 The Beat,No,Yes,https://publicfiles.fcc.gov/fm-profile/KUUU/rss,200
Utah,Salt Lake City,KBMG - Latino 106.3 - Spanish CHR,Unknown Format,No,No,https://publicfiles.fcc.gov/fm-profile/KBMG/rss,200
Virginia,Norfolk/Virginia Beach/Newport News,WGPL,WGPL 1350 AM,No,Yes,https://publicfiles.fcc.gov/am-profile/WGPL/rss,200
Virginia,Norfolk/Virginia Beach/Newport News,WPCE,Peace Radio 1400 AM - Urban contemporary gospel,No,Yes,https://publicfiles.fcc.gov/am-profile/WPCE/rss,200
Virginia,Norfolk/Virginia Beach/Newport News,WFMI,Rejoice 100.9FM,No,No,https://publicfiles.fcc.gov/fm-profile/WFMI/rss,200
Virginia,Norfolk/Virginia Beach/Newport News,WHBT-FM,92.1 The Beat,No,No,https://publicfiles.fcc.gov/am-profile/WHBT/rss,200
Virginia,Norfolk/Virginia Beach/Newport News,WNVZ,Z104,No,Yes,https://publicfiles.fcc.gov/fm-profile/WNVZ/rss,200
Virginia,Norfolk/Virginia Beach/Newport News,WXTG-FM Streetz 87.7 & 102.1 - Urban contemporary,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/WXTG-FM/rss,200
Virginia,Norfolk/Virginia Beach/Newport News,WNSB,Hot 91.1,No,No,https://publicfiles.fcc.gov/fm-profile/WNSB/rss,200
Virginia,Norfolk/Virginia Beach/Newport News,WOWI,103 Jamz,No,Yes,https://publicfiles.fcc.gov/fm-profile/WOWI/rss,200
Virginia,Norfolk/Virginia Beach/Newport News,WVKL,95-7 R&B,No,Yes,https://publicfiles.fcc.gov/fm-profile/WVKL/rss,200
Virginia,Norfolk/Virginia Beach/Newport News,WNOH - Norfolk's BIN 105.3 - Black-oriented news,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/WNOH/rss,200
Virginia,Norfolk/Virginia Beach/Newport News,WVBW-FM - 100.5 The Vibe - Urban adult hits,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/WVBW-FM/rss,200
Virginia,Norfolk/Virginia Beach/Newport News,WVXX - La Selecta 103.3 FM 1050 AM - Spanish tropical,Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/WVXX/rss,200
Virginia,Richmond,WPZZ,Praise 104.7,No,Yes,https://publicfiles.fcc.gov/fm-profile/WPZZ/rss,200
Virginia,Richmond,WREJ - Rejoice 101.3/990AM - Urban contemporary gospel,Unknown Format,No,No,https://publicfiles.fcc.gov/am-profile/WREJ/rss,200
Virginia,Richmond,WBTJ,106.5 The Beat,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/WBTJ/rss,200
Virginia,Richmond,WCDX,iPower 92-1/104-1,No,Yes,https://publicfiles.fcc.gov/fm-profile/WCDX/rss,200
Virginia,Richmond,WKJS/WKJM,99.3/105.7 Kiss FM,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/WKJS/rss,200
Virginia,Richmond,WXGI/WTPS - 99.5/102.7 The Box - Classic Hip Hop,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WXGI/rss,200
Virginia,Roanoke/Lynchburg,WLLL,Gospel Radio AM930,No,Yes,https://publicfiles.fcc.gov/am-profile/WLLL/rss,200
Virginia,Roanoke/Lynchburg,WVBE-FM and WVBB,Vibe 100.1 & 97.7,No,Yes,https://publicfiles.fcc.gov/fm-profile/WVBE-FM/rss,200
Virginia,Roanoke/Lynchburg,WROV Roanoke's BIN 96.7 - Black-oriented news,Unknown Format,No,No,https://publicfiles.fcc.gov/fm-profile/WROV-FM/rss,200
Virginia,Roanoke/Lynchburg,WJJS/WJJX - 93.5 & 102.7 JJS Rhythmic Top 40,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/WJJS/rss,200
Virginia,Lawrenceville,"WHLQ - Mix 105.5 - Urban contemporary gospel, Urban oldies, Southern soul",Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/WHLQ/rss,200
Virginia,South Hill,WSHV - 967WSHV - Urban oldies,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WSHV/rss,200
Virginia,Hampton Roads,WHOV,88.1 WHOV,No,Yes,https://publicfiles.fcc.gov/fm-profile/WHOV/rss,200
Virginia,Hampton Roads,WTJZ/W223CT/W285FM - Praise 104.9 - Urban gospel,Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/WTJZ/rss,200
Virginia,Pulaski,WBLB - Family 1340 - Southern gospel/Black gospel,Unknown Format,No,No,https://publicfiles.fcc.gov/am-profile/WBLB/rss,200
Virginia,Danville,WDVA - Black gospel,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WDVA/rss,200
Virginia,Danville,WKBY - Inspirational 1080 - Black gospel/Religious,Unknown Format,No,No,https://publicfiles.fcc.gov/am-profile/WKBY/rss,200
Virginia,Marion,WHNK - Praise N’ Glory Radio - Black gospel,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WHNK/rss,200
Virginia,Franklin,WJZU - Praise 99.1FM & 1250AM - Black gospel,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WJZU/rss,200
Virginia,South Boston,WSBV - Black gospel,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WSBV/rss,200
Washington,Seattle/Tacoma,KHHO - Seattle's BIN 850 - Black-oriented news,Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/KHHO/rss,200
Washington,Seattle/Tacoma,KYIZ,1620 - Z-Twins,No,Yes,https://publicfiles.fcc.gov/am-profile/KYIZ/rss,200
Washington,Seattle/Tacoma,KRIZ,1420 - Z-Twins,No,Yes,https://publicfiles.fcc.gov/am-profile/KRIZ/rss,200
Washington,Seattle/Tacoma,KHTP,HOT 103.7,No,Yes,https://publicfiles.fcc.gov/fm-profile/KHTP/rss,200
Washington,Seattle/Tacoma,KUBE - Urban Contemporary,Unknown Format,No,No,https://publicfiles.fcc.gov/am-profile/KUBE/rss,200
Washington,Spokane,KEZE,Hot 96.9,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KEZE/rss,200
Washington,Spokane,KZFS - Hooptown 101.5 - Classic hip hop,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/KZFS/rss,200
Washington,Yakima,KHHK,Hot 99.7,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KHHK/rss,200
West Virginia,Charleston,WRVZ - 107.3 The Beat,Rhythmic contemporary,No,Yes,https://publicfiles.fcc.gov/fm-profile/WRVZ/rss,200
West Virginia,Mount Pleasant,WTHQ - 94Q FM - Rhythmic Top 40,Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/WTHQ/rss,200
Wisconsin,Madison,WJQM,93.1 Jamz,No,Yes,https://publicfiles.fcc.gov/fm-profile/WJQM/rss,200
Wisconsin,Milwaukee,WGLB - WGLB 1560 AM & 96.1 FM - Urban Gospel,Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/WGLB/rss,200
Wisconsin,Milwaukee,WJMR-FM,Jammin' 98.3,No,Yes,https://publicfiles.fcc.gov/fm-profile/WJMR-FM/rss,200
Wisconsin,Milwaukee,WKKV,V-100.7,No,Yes,https://publicfiles.fcc.gov/fm-profile/WKKV-FM/rss,200
Wisconsin,Milwaukee,WNOV,The Voice 106.5 & 860,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WNOV/rss,200
Wisconsin,Milwaukee,WXSS Hot 105.7 - Urban Contemporary/Hip Hop,Unknown Format,No,No,https://publicfiles.fcc.gov/fm-profile/WXSS/rss,200
Wisconsin,Milwaukee,WGKB 101.7 The Truth,Black talk,No,Yes,https://publicfiles.fcc.gov/am-profile/WGKB/rss,200
Wyoming,Cheyenne,KARS-FM Power 102.9 - Rhythmic Top 40/Hip Hop,Unknown Format,No,No,https://publicfiles.fcc.gov/fm-profile/KARS-FM/rss,200
